Finally , I would like to congratulate Herbert Reul and his colleagues for an excellent and balanced report , which I fully support .	Lõpuks tahaksin õnnitleda Herbert Reuli ja tema kolleege suurepärase ja tasakaalustatud raporti puhul , mida ma täielikult toetan .	0-0 1-0 2-1 3-1 4-1 5-2 6-2 7-3 8-4 9-5 10-6 11-7 13-8 14-8 15-9 16-10 17-11 12-12 18-13 19-14 20-15 21-16 22-17 23-18
President-in-Office . - ( SL ) Mr President , Commissioners Almunia and Verheugen , ladies and gentlemen , thank you for this debate .	eesistuja . - ( SL ) Hr president , volinikud Almunia ja Verheugen , daamid ja härrad , tänan teid selle arutelu eest .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 17-17 18-18 19-19 21-20 22-21 20-22 23-23
The first victims of this underground economy are the legal workers , the citizens of the Member States , whose legitimate economic and social rights are threatened .	Selle varimajanduse esimesed ohvrid on seaduslikud töötajad , liikmesriikide kodanikud , kelle seaduspärased majanduslikud ja sotsiaalsed õigused on ohus .	4-0 5-1 6-1 0-2 1-2 2-3 3-3 7-4 9-5 10-6 11-7 16-8 17-8 13-9 18-10 19-11 20-12 21-13 22-14 23-15 24-16 25-17 26-18 27-19
Member of the Commission . - Mr President , first of all I would like to thank honourable Members for this very timely question .	komisjoni liige . - Austatud juhataja , esmalt sooviksin tänada austatud parlamendiliikmeid selle väga õigeaegse küsimuse eest .	2-0 3-0 0-1 1-1 4-2 5-3 6-4 7-5 8-6 9-7 11-7 12-8 13-8 14-8 15-9 16-9 17-10 18-11 20-12 21-13 22-14 23-15 19-16 24-17
This measure will reduce child abuse by organised criminals across borders , which is another reason why I support this apparently controversial topic .	See meede vähendab laste piiriülest kuritarvitamist organiseeritud kurjategijate poolt , mis on teine põhjus , miks ma toetan seda näiliselt vaieldavat teemat .	0-0 1-1 2-2 3-2 4-3 9-4 10-4 5-5 7-6 8-7 6-8 11-9 12-10 13-11 14-12 15-13 16-15 17-16 18-17 19-18 20-19 21-20 22-21 23-22
This directive offers opportunities for cooperation between the various parties ( local administrations and companies ) , thereby enabling them to encourage innovation .	Kõnealune direktiiv pakub võimalusi koostööks eri osapoolte vahel ( kohalikud haldusasutused ja äriühingud ) , võimaldades neil nõnda toetada innovatsiooni .	0-0 1-1 2-2 3-3 4-4 5-4 8-5 7-6 9-6 6-7 10-8 11-9 12-10 13-11 14-12 15-13 16-14 17-15 18-15 19-16 20-18 21-18 22-19 23-20
The Barcelona targets , as PSE women demonstrated by our campaign in 2007 , are beneficial for the whole of society and all children .	Barcelona eesmärgid , nagu PSE naised oma kampaaniaga 2007. aastal näitasid , on kasulikud kogu ühiskonnale ja kõikidele lastele .	0-0 1-0 2-1 3-2 4-3 5-4 6-5 9-6 10-7 12-8 11-9 7-10 8-10 13-11 14-12 15-13 16-13 17-14 18-14 20-15 21-16 22-17 23-18 24-19
Rare diseases need a stronger political framework in order to improve research and treatment , as companies prefer to invest in large markets .	Haruldased haigused vajavad tugevamat poliitilist võrgustikku , et parandada teadustööd ja ravi , kuna ettevõtted eelistavad investeerida suurtesse turgudesse .	0-0 1-1 2-2 3-3 4-3 5-4 6-5 7-6 8-7 9-8 10-8 11-9 12-10 13-11 14-12 15-13 16-14 17-15 18-15 19-16 20-16 21-17 22-18 23-19
We need to think about economic development in a sustainable way and we must bring climate protection targets into line with environmental targets .	Me peame mõtlema majandusarengule jätkusuutlikul viisil ja me peame viima kliimakaitse eesmärgid kooskõlla keskkonnaeesmärkidega .	0-0 1-1 2-1 3-2 4-2 5-3 6-3 8-4 9-4 7-5 10-5 11-6 12-7 13-8 14-9 15-10 16-10 17-11 18-12 19-12 20-12 21-13 22-13 23-14
Let us be inspired to stand for freedom of expression in the European Union , but also in Pakistan and the world over .	Olgem inspireeritud seisma sõnavabaduse eest Euroopa Liidus , kuid ka Pakistanis ja kogu maailmas !	0-0 1-0 2-0 3-1 4-2 5-2 7-3 8-3 9-3 6-4 11-5 12-5 10-6 13-6 14-7 15-8 16-9 17-10 18-10 19-11 20-12 21-13 22-13 23-14
Our values have changed in the meantime and we value a clean and natural way of life , at least in words .	Väärtused on vahepeal muutunud ja me hindame puhast ja looduslikku eluviisi , vähemalt sõnades .	0-0 1-0 2-1 4-2 5-2 6-2 3-3 7-4 8-5 9-6 10-7 11-7 12-8 13-9 14-10 15-10 16-10 17-11 18-12 19-12 20-13 21-13 22-14
If we wish to resolve these problems , then we must think how we can influence these regimes to change their mentality .	Kui me tahame neid probleeme lahendada , siis peame mõtlema , kuidas saame mõjutada neid režiime oma mentaliteeti muutma .	0-0 1-1 2-2 3-2 5-3 6-4 4-5 7-6 8-7 9-8 10-8 11-9 12-11 13-12 14-12 15-13 16-14 17-15 20-16 21-17 18-18 19-18 22-19
Ladies and gentlemen , there is a host of other topics : the social dimension , for example , is a huge issue .	Daamid ja härrad , on suur hulk teisi teemasid : näiteks sotsiaalne mõõde on suur küsimus .	0-0 1-1 2-2 3-3 4-4 5-4 6-5 7-6 8-6 9-7 10-8 11-9 15-10 16-10 17-10 18-10 13-11 14-12 19-13 20-14 21-14 22-15 23-16
Member of the Commission . - Mr President , I am taking this debate on behalf of my colleague , Commissioner Vassiliou .	komisjoni liige . - Härra juhataja , ma osalen selles arutelus oma kolleegi , volinik Vassiliou nimel .	2-0 3-0 0-1 1-1 4-2 5-3 6-4 7-5 8-6 9-7 10-8 11-8 12-9 13-10 17-11 18-12 19-13 20-14 21-15 14-16 15-16 16-16 22-17
The proposed scheme to promote fruit and vegetables in schools would help to encourage young people to eat fruit and increase consumption .	Kavandatav kava soodustada puu- ja köögivilja koolides aitaks julgustada noori puuvilja sööma ja tarbimist suurendama .	0-0 1-0 2-1 3-2 4-2 5-3 6-4 7-5 8-6 9-6 10-7 11-7 12-8 13-8 14-9 15-9 18-10 16-11 17-11 19-12 21-13 20-14 22-15
The initiatives to reduce prostitution at large-scale events , such as football championships and Olympic Games , deserve more support in this Parliament .	Algatused prostitutsiooni vähendamiseks suurüritustel , nagu jalgpalli meistrivõistlused ja olümpiamängud , väärivad parlamendis suuremat toetust .	1-0 4-1 2-2 3-2 5-3 6-3 7-3 8-4 9-5 10-5 11-6 12-7 13-8 14-9 15-9 16-10 17-11 20-12 21-12 22-12 18-13 19-14 23-15
When we meet our constituents , we often hear this question : what does the EU do for the citizens of Europe ?	Kui kohtume oma valijatega , kuuleme sageli küsimust : mida Euroopa Liit Euroopa kodanike heaks teeb ?	0-0 1-1 2-1 3-2 4-3 5-4 6-5 8-5 7-6 9-7 10-7 11-8 12-9 14-10 15-11 18-12 21-12 19-13 20-13 17-14 13-15 16-15 22-16
The Commission will also take into account the conclusions of our main international partners in order to identify the options with the most potential .	Komisjon võtab samuti arvesse meie peamiste rahvusvaheliste partnerite järeldusi , et määrata kindlaks suurima potentsiaaliga võimalused .	0-0 1-0 2-1 4-1 3-2 5-3 6-3 10-4 11-5 12-6 13-7 8-8 14-9 15-10 16-11 17-12 18-13 21-13 22-13 20-14 23-14 19-15 24-16
Although sea transport is more environmentally friendly than road or air transport , it is possible to reduce pollution still further here .	Olgugi et merendustransport on keskkonnasõbralikum kui maantee- või lennutransport , on siin võimalik saastamist veelgi vähendada .	0-0 1-2 2-2 3-3 4-4 5-4 6-4 7-5 8-6 9-7 10-8 11-8 12-9 13-10 14-10 21-11 15-12 18-13 19-14 20-14 16-15 17-15 22-16
Operating results fell to EUR 29 300 ( minus 45 % ) and to EUR 43 000 ( minus 18 % ) .	Majandustulemused vähenesid 29 300 eurole ( langus oli 45 % ) ja 43 000 eurole ( langus oli 18 % ) .	0-0 1-0 2-1 5-2 6-3 3-4 4-4 7-5 8-6 9-8 10-9 11-10 12-11 15-12 16-13 13-14 14-14 17-15 18-16 19-18 20-19 21-20 22-21
We want to strengthen preventive budgetary surveillance , address macro-economic imbalances and set up a permanent and robust framework for crisis management .	Tahame tugevdada ennetavat eelarvejärelevalvet , tegeleda makromajandusliku tasakaalustamatusega ja luua kriisijuhtimise jaoks alaline ja tugev raamistik .	0-0 1-0 2-1 3-1 4-2 5-3 6-3 7-4 8-5 9-6 10-7 11-8 12-9 13-9 20-10 21-10 19-11 14-12 15-12 16-13 17-14 18-15 22-16
The Spanish Presidency can look back with satisfaction at a number of important achievements in times of economic , social and institutional change .	Eesistujariik Hispaania võib vaadata rahuloluga tagasi mitmetele olulistele saavutustele majandus- , sotsiaalsete ja institutsiooniliste muutuste aegadel .	0-0 2-0 1-1 3-2 4-3 8-3 6-4 7-4 5-5 9-6 10-6 11-6 12-7 13-8 17-9 18-10 19-11 20-12 21-13 22-14 14-15 15-15 23-16
Farmers in this sector are feeling the crisis quite acutely , as their costs are rising and the price of pigmeat is falling .	Selle sektori põllumajandustootjad tunnevad kriisi üsna teravalt , sest nende kulud kasvavad ja sealiha hind langeb .	2-0 1-1 3-1 0-2 4-3 5-3 6-4 7-4 8-5 9-6 10-7 11-8 12-9 13-10 14-11 15-11 16-12 20-13 18-14 19-14 21-15 22-15 23-16
Mrs Frassoni always cries : ' You want more bureaucracy ' , but I do not want any bureaucracy at all .	Monica Frassoni hüüab alati : " Te tahate rohkem bürokraatiat ” , kuid ma ei taha üldse bürokraatiat .	0-0 1-1 3-2 2-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 15-14 14-15 16-15 17-16 19-16 20-16 18-17 21-18
I would also like to ask the Council and the Commission for support and this is in the Commission 's interest .	Sooviksin samuti paluda nõukogu ja komisjon toetust ja see on komisjoni huvides .	0-0 1-0 3-0 2-1 4-2 5-2 6-3 7-3 8-4 9-5 10-5 11-6 12-6 13-7 14-8 15-9 17-10 18-10 19-10 16-11 20-11 21-12
Elections were held just two and a half weeks ago , and it is worth proclaiming this in the European Parliament .	Valimised toimusid vaid kaks ja pool nädalat tagasi ja asi on väärt , et seda Euroopa Parlamendis kuulutada .	0-0 1-1 2-1 3-2 4-3 5-4 6-5 7-5 8-6 9-7 11-8 12-9 13-10 14-11 10-12 16-14 18-15 19-15 17-16 20-16 15-17 21-18
They must be involved , as the recommendation states , by the Member States and the sectoral dialogue committees at Community level .	Nagu soovituses öeldud , tuleb nad kaasata liikmesriikide poolt ja sektoripõhiste dialoogide komisjonidesse ühenduse tasandil .	5-0 6-1 7-1 8-2 4-3 9-3 1-4 2-4 0-5 3-6 12-7 13-7 10-8 11-8 14-9 16-10 17-11 18-12 20-13 19-14 21-14 22-15
Wine producers should operate in a free market and not , as at present , receive huge subsidies from the EU .	Veinitootjad peavad tegutsema vabal turul ja mitte , nagu praegu , saama tohutuid toetusi ELilt .	0-0 1-0 2-1 3-2 4-3 5-3 6-3 7-4 8-5 9-6 10-7 11-8 12-9 13-9 14-10 15-11 16-12 17-13 18-14 19-14 20-14 21-15
The European Union should not hesitate to use all its means in order to reach its regional goals in South Caucasus .	Euroopa Liit ei tohiks kõhelda kõiki oma vahendeid kasutamast , et saavutada oma piirkondlikud eesmärgid Lõuna-Kaukaasias .	0-0 1-0 2-1 4-2 3-3 5-4 6-4 8-5 9-6 10-7 7-8 11-9 12-10 13-11 14-11 15-12 16-13 17-14 18-15 19-15 20-15 21-16
We hope to restore the social nature of science : research and science should serve today 's popular needs and social welfare .	Loodame taastada teaduse ühiskondliku iseloomu : teadus- ja arendustegevused peaksid teenima tänaseid rahvavajadusi ja sotsiaalhoolekannet .	0-0 1-0 2-1 3-1 8-2 5-3 6-4 7-4 9-5 10-6 11-7 12-8 13-9 14-10 15-11 16-11 17-12 18-12 19-13 20-14 21-14 22-15
Stabilising inter-ethnic relations , financial reforms and a successful fight against organised crime and corruption are just some landmarks of this progress .	Rahvastevaheliste suhete stabiliseerimine , finantsreformid ja edukas võitlus organiseeritud kuritegevuse ja korruptsiooni vastu on vaid mõned selle protsessi teetähised .	0-0 1-0 2-1 3-3 4-4 5-4 6-5 7-6 8-6 9-7 10-7 11-8 12-9 13-10 14-11 15-13 16-14 17-15 20-16 21-17 18-18 22-19
Nevertheless , besides knowledge , citizens also need an instrument available in order to request compensations when their rights are infringed .	Lisaks teadmistele vajavad kodanikud siiski ka kättesaadavat vahendit , et taotleda hüvitist , kui nende õigusi rikutakse .	1-0 2-0 3-1 7-2 5-3 0-4 4-4 6-5 10-6 8-7 9-7 11-8 12-9 13-10 14-10 15-11 16-13 17-14 18-15 19-16 20-16 21-17
It will also promote growth in the economy , make European farmers and companies more competitive and provide new access to export markets .	See aitab samuti edendada majanduskasvu , muudab Euroopa põllumajandusettevõtted ja äriühingud konkurentsivõimelisemaks ning tagab uue juurdepääsu eksporditurgudele .	0-0 1-1 2-2 3-3 4-4 7-4 8-5 9-6 10-7 11-8 12-9 13-10 14-11 15-11 16-12 17-13 18-14 19-15 20-15 21-16 22-16 23-17
Member of the Commission . - ( FR ) Mr President , ladies and gentlemen , I will continue in French .	komisjoni liige . - ( FR ) Härra juhataja , daamid ja härrad , ma jätkan prantsuse keeles .	2-0 3-0 0-1 1-1 4-2 5-3 6-4 7-5 8-6 9-7 10-8 11-9 12-10 13-11 14-12 15-13 16-14 17-15 18-15 20-16 19-17 21-18
We are again calling on the government in that country to respect human rights and basic humanitarian standards for the treatment of prisoners .	Jälle kutsume me selle riigi valitsust üles austama inimõigusi ja põhilisi humanitaarnorme vangide kohtlemisel .	2-0 1-1 3-1 4-1 0-2 7-3 8-3 9-4 6-5 10-6 11-7 12-8 13-8 14-9 15-10 16-11 17-11 18-11 21-12 22-12 20-13 23-14
In some euro zone countries it is even higher , for instance 5.8 % in Belgium and 5.1 % in Spain .	Mõnedes euroala riikides on see isegi kõrgem , näiteks Belgias 5,8 % ja Hispaanias 5,1 % .	0-0 1-0 2-1 3-1 4-2 6-3 5-4 7-5 8-6 9-7 10-8 11-8 14-9 15-9 12-10 13-11 16-12 19-13 20-13 17-14 18-15 21-16
Mr Borg has told us how important this contribution is , since it represents approximately 15 % of Mauritania 's annual budget .	Härra Borg rääkis meile , kui oluline see toetus on , sest see moodustab umbkaudu 15 % Mauritaania aastaeelarvest .	0-0 1-1 2-2 3-2 4-3 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-15 16-16 18-17 19-18 20-18 21-18 22-19
They keep our food fresh , our bodies clean , they help our plants to grow , they fuel our cars .	Nad hoiavad meie toidu värske , meie kehad puhtad , nad aitavad meie taimedel kasvada , nad toidavad meie autosid .	0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-8 9-9 10-10 11-11 12-12 13-13 14-14 15-14 16-15 17-16 18-17 19-18 20-19 21-20
The trade in goods and services is the real economy , and economic growth for employment is based on the real economy .	Kaupade ja teenustega kauplemine on tegelik majandus ning majanduskasv suurema tööhõive saavutamiseks põhineb tegelikul majandusel .	3-0 4-1 5-2 1-3 2-3 6-4 7-5 8-5 9-6 10-7 11-7 12-8 13-8 14-9 15-10 16-12 17-12 18-12 19-13 20-13 21-14 22-15
